YEAR,State,Constituency,Total_Electors,Turnout_Percent,Votes_Polled_Including_NOTA
2004,WEST BENGAL,DARJEELING,,,888083.0
2004,WEST BENGAL,DIAMOND HARBOUR,,,836540.0
2004,WEST BENGAL,DUM DUM,,,1248360.0
2004,WEST BENGAL,DURGAPUR,,,847616.0
2004,WEST BENGAL,HOOGHLY,,,924919.0
2004,WEST BENGAL,HOWRAH,,,911632.0
2004,WEST BENGAL,JADAVPUR,,,1022315.0
2004,WEST BENGAL,JALPAIGURI,,,890105.0
2004,WEST BENGAL,JANGIPUR,,,883128.0
2004,WEST BENGAL,JAYNAGAR,,,806334.0
2004,WEST BENGAL,JHARGRAM,,,795312.0
2004,WEST BENGAL,KATWA,,,966263.0
2004,WEST BENGAL,KRISHNANAGAR,,,930294.0
2004,WEST BENGAL,MALDA,,,849111.0
2004,WEST BENGAL,MATHURAPUR,,,907785.0
2004,WEST BENGAL,MIDNAPORE,,,908499.0
2004,WEST BENGAL,MURSHIDABAD,,,1007221.0
2004,WEST BENGAL,NABADWIP,,,1177771.0
2004,WEST BENGAL,PANSKURA,,,874554.0
2004,WEST BENGAL,PURULIA,,,696219.0
2004,WEST BENGAL,RAIGANJ,,,917582.0
2004,WEST BENGAL,SERAMPORE,,,946248.0
2004,WEST BENGAL,TAMLUK,,,1035269.0
2004,WEST BENGAL,ULUBERIA,,,851546.0
2004,WEST BENGAL,VISHNUPUR,,,806624.0
2009,A&N ISLANDS,A&N ISLANDS,265108.0,64.16,170103.0
2009,ANDHRA PRADESH,ADILABAD,1131211.0,76.34,863581.0
2009,ANDHRA PRADESH,AMALAPURAM,1275287.0,80.28,1023765.0
2009,ANDHRA PRADESH,ANAKAPALLI,1331695.0,78.71,1048154.0
2009,ANDHRA PRADESH,ANANTAPURAMU,1411460.0,70.86,1000208.0
2009,ANDHRA PRADESH,ARAKU,1182514.0,67.01,792367.0
2009,ANDHRA PRADESH,BAPATLA,1321607.0,78.97,1043627.0
2009,ANDHRA PRADESH,BHUVANAGIRI,1478391.0,76.28,1127790.0
2009,ANDHRA PRADESH,CHEVELLA,1681664.0,64.52,1085000.0
2009,ANDHRA PRADESH,CHITTOOR,1291921.0,80.84,1044438.0
2009,ANDHRA PRADESH,ELURU,1275575.0,84.59,1078988.0
2009,ANDHRA PRADESH,GUNTUR,1365177.0,76.53,1044731.0
2009,ANDHRA PRADESH,HINDUPUR,1377610.0,74.51,1026389.0
2009,ANDHRA PRADESH,HYDERABAD,1393242.0,52.48,731108.0
2009,ANDHRA PRADESH,KADAPA,1347716.0,76.15,1026285.0
2009,ANDHRA PRADESH,KAKINADA,1265094.0,76.32,965570.0
2009,ANDHRA PRADESH,KARIMNAGAR,1496211.0,66.12,989301.0
2009,ANDHRA PRADESH,KHAMMAM,1259815.0,82.08,1034009.0
2009,ANDHRA PRADESH,KURNOOL,1307312.0,66.65,871360.0
2009,ANDHRA PRADESH,MACHILIPATNAM,1251053.0,83.6,1045905.0
2009,ANDHRA PRADESH,MAHABUBABAD,1265396.0,78.74,996402.0
2009,ANDHRA PRADESH,MAHABUBNAGAR,1368868.0,67.68,926516.0
2009,ANDHRA PRADESH,MALKAJGIRI,2343050.0,51.46,1205714.0
2009,ANDHRA PRADESH,MEDAK,1389721.0,76.29,1060272.0
2009,ANDHRA PRADESH,NAGARKURNOOL,1460484.0,70.21,1025367.0
2009,ANDHRA PRADESH,NALGONDA,1455016.0,74.14,1078698.0
2009,ANDHRA PRADESH,NANDYAL,1358711.0,73.22,994826.0
2009,ANDHRA PRADESH,NARASAPUR,1173138.0,84.47,990960.0
2009,ANDHRA PRADESH,NARASARAOPET,1360431.0,79.52,1081754.0
2009,ANDHRA PRADESH,NELLORE,1450938.0,69.09,1002419.0
2009,ANDHRA PRADESH,NIZAMABAD,1333271.0,66.72,889511.0
2009,ANDHRA PRADESH,ONGOLE,1375558.0,74.25,1021349.0
2009,ANDHRA PRADESH,PEDDAPALLI,1315642.0,68.72,904084.0
2009,ANDHRA PRADESH,RAJAHMUNDRY,1260974.0,80.72,1017820.0
2009,ANDHRA PRADESH,RAJAMPET,1311449.0,75.92,995648.0
2009,ANDHRA PRADESH,SECUNDERABAD,1574818.0,54.93,865038.0
2009,ANDHRA PRADESH,SRIKAKULAM,1226125.0,74.93,918772.0
2009,ANDHRA PRADESH,TIRUPATI,1464896.0,72.46,1061533.0
2009,ANDHRA PRADESH,VIJAYAWADA,1402315.0,77.61,1088297.0
2009,ANDHRA PRADESH,VISAKHAPATNAM,1387482.0,72.96,1012261.0
2009,ANDHRA PRADESH,VIZIANAGARAM,1323238.0,77.07,1019825.0
2009,ANDHRA PRADESH,WARANGAL,1486617.0,69.32,1030525.0
2009,ANDHRA PRADESH,ZAHIRABAD,1359566.0,74.82,1017290.0
2009,ARUNACHAL PRADESH,ARUNACHAL EAST,301173.0,71.36,214932.0
2009,ARUNACHAL PRADESH,ARUNACHAL WEST,433368.0,65.93,285710.0
2009,ASSAM,AUTONOMOUS DISTS,693407.0,69.3,480556.0
2009,ASSAM,BARPETA,1239607.0,72.7,901169.0
2009,ASSAM,DHUBRI,1371949.0,76.31,1046983.0
2009,ASSAM,DIBRUGARH,1114965.0,67.29,750274.0
2009,ASSAM,GAUHATI,1723860.0,64.32,1108827.0
2009,ASSAM,JORHAT,1182349.0,64.57,763455.0
2009,ASSAM,KALIABOR,1348371.0,71.24,960563.0
2009,ASSAM,KARIMGANJ,1068811.0,64.13,685420.0
2009,ASSAM,KOKRAJHAR,1377837.0,73.65,1014784.0
2009,ASSAM,LAKHIMPUR,1332518.0,68.26,909621.0
2009,ASSAM,MANGALDOI,1416682.0,69.78,988533.0
2009,ASSAM,NOWGONG,1411331.0,70.81,999426.0
2009,ASSAM,SILCHAR,978510.0,70.37,688546.0
2009,ASSAM,TEZPUR,1210132.0,69.66,843014.0
2009,BIHAR,ARARIA,1311225.0,55.71,730456.0
2009,BIHAR,ARRAH,1555122.0,35.78,556351.0
2009,BIHAR,AURANGABAD,1376323.0,43.47,598309.0
2009,BIHAR,BANKA,1338025.0,48.74,652208.0
2009,BIHAR,BEGUSARAI,1473263.0,48.75,718265.0
2009,BIHAR,BHAGALPUR,1433346.0,43.89,629078.0
2009,BIHAR,BUXAR,1340892.0,46.51,623615.0
2009,BIHAR,DARBHANGA,1307067.0,41.75,545713.0
2009,BIHAR,GAYA,1329192.0,42.45,564183.0
2009,BIHAR,GOPALGANJ,1349072.0,37.4,504612.0
2009,BIHAR,HAJIPUR,1327075.0,41.83,555107.0
2009,BIHAR,JAHANABAD,1276912.0,46.93,599200.0
2009,BIHAR,JAMUI,1404016.0,38.13,535282.0
2009,BIHAR,JHANJHARPUR,1418977.0,42.84,607834.0
2009,BIHAR,KARAKAT,1386634.0,41.61,577040.0
2009,BIHAR,KATIHAR,1272769.0,56.95,724802.0
2009,BIHAR,KHAGARIA,1342970.0,46.54,624981.0
2009,BIHAR,KISHANGANJ,1186369.0,52.84,626914.0
2009,BIHAR,MADHEPURA,1508361.0,50.15,756450.0
2009,BIHAR,MADHUBANI,1397256.0,39.83,556554.0
2009,BIHAR,MAHARAJGANJ,1312219.0,45.69,599529.0
2009,BIHAR,MUNGER,1564604.0,41.61,651003.0
2009,BIHAR,MUZAFFARPUR,1339949.0,46.41,621813.0
2009,BIHAR,NALANDA,1719503.0,33.05,568219.0
2009,BIHAR,NAWADA,1397512.0,41.62,581583.0
2009,BIHAR,PASCHIM CHAMPARAN,1220868.0,42.22,515477.0
2009,BIHAR,PATALIPUTRA,1526241.0,41.17,628283.0
2009,BIHAR,PATNA SAHIB,1641976.0,33.64,552416.0
2009,BIHAR,PURNEA,1305396.0,53.99,704752.0
2009,BIHAR,PURVI CHAMPARAN,1187264.0,40.59,481874.0
2009,BIHAR,SAMASTIPUR,1312948.0,44.54,584743.0
2009,BIHAR,SARAN,1268338.0,45.79,580829.0
2009,BIHAR,SASARAM,1402789.0,42.7,599031.0
2009,BIHAR,SHEOHAR,1269056.0,45.09,572269.0
2009,BIHAR,SITAMARHI,1355817.0,42.54,576748.0
2009,BIHAR,SIWAN,1282480.0,50.05,641910.0
2009,BIHAR,SUPAUL,1279549.0,54.52,697659.0
2009,BIHAR,UJIARPUR,1229327.0,45.89,564199.0
2009,BIHAR,VAISHALI,1278891.0,48.86,624859.0
2009,BIHAR,VALMIKI NAGAR,1275653.0,46.91,598447.0
2009,CHANDIGARH,CHANDIGARH,524444.0,65.51,343557.0
2009,CHHATTISGARH,BASTAR,1193116.0,47.33,564711.0
2009,CHHATTISGARH,BILASPUR,1472793.0,52.28,770024.0
2009,CHHATTISGARH,DURG,1620400.0,55.88,905519.0
2009,CHHATTISGARH,JANJGIR,1518450.0,48.57,737578.0
2009,CHHATTISGARH,KANKER,1296734.0,57.2,741792.0
2009,CHHATTISGARH,KORBA,1276443.0,58.41,745612.0
2009,CHHATTISGARH,MAHASAMUND,1369154.0,56.69,776217.0
2009,CHHATTISGARH,RAIGARH,1432746.0,65.31,935746.0
2009,CHHATTISGARH,RAIPUR,1578868.0,46.99,741861.0
2009,CHHATTISGARH,RAJNANDGAON,1411051.0,58.86,830581.0
2009,CHHATTISGARH,SARGUJA,1306822.0,61.62,805202.0
2009,D&N HAVELI,DADRA & NAGAR HAVELI,150704.0,73.23,110363.0
2009,DAMAN & DIU,DAMAN & DIU,95382.0,71.32,68024.0
2009,GOA,NORTH GOA,486983.0,60.02,292295.0
2009,GOA,SOUTH GOA,533811.0,50.95,271960.0
2009,GUJARAT,AHMEDABAD EAST,1411761.0,42.32,597387.0
2009,GUJARAT,AHMEDABAD WEST,1431080.0,48.22,690073.0
2009,GUJARAT,AMRELI,1312733.0,39.96,524621.0
2009,GUJARAT,ANAND,1397162.0,48.39,676083.0
2009,GUJARAT,BANASKANTHA,1296871.0,49.83,646231.0
2009,GUJARAT,BARDOLI,1440215.0,57.81,832542.0
2009,GUJARAT,BHARUCH,1311539.0,57.14,749420.0
2009,GUJARAT,BHAVNAGAR,1381619.0,45.11,623301.0
2009,GUJARAT,CHHOTA UDAIPUR,1412306.0,54.18,765217.0
2009,GUJARAT,DAHOD,1194821.0,44.73,534423.0
2009,GUJARAT,GANDHINAGAR,1555709.0,50.83,790737.0
2009,GUJARAT,JAMNAGAR,1298599.0,45.79,594586.0
2009,GUJARAT,JUNAGADH,1313064.0,57.88,760020.0
2009,GUJARAT,KACHCHH,1325614.0,42.55,564008.0
2009,GUJARAT,KHED,1448571.0,41.6,602663.0
2009,GUJARAT,MAHESANA,1393970.0,49.69,692672.0
2009,GUJARAT,NAVSARI,1623415.0,46.66,757551.0
2009,GUJARAT,PANCHMAHAL,1423385.0,42.62,606657.0
2009,GUJARAT,PATAN,1417623.0,44.67,633187.0
2009,GUJARAT,PORBANDAR,1385818.0,47.67,660653.0
2009,GUJARAT,RAJKOT,1455072.0,44.64,649606.0
2009,GUJARAT,SABARKANTHA,1452240.0,49.41,717614.0
2009,GUJARAT,SURAT,1420969.0,48.97,695796.0
2009,GUJARAT,SURENDRANAGAR,1475820.0,39.73,586317.0
2009,GUJARAT,VADODARA,1524060.0,49.02,747129.0
2009,GUJARAT,VALSAD,1380245.0,56.11,774429.0
2009,HARYANA,AMBALA,1264907.0,68.51,866622.0
2009,HARYANA,BHIWANI-MAHENDRAGARH,1212513.0,71.29,864392.0
2009,HARYANA,FARIDABAD,1103046.0,56.66,624937.0
2009,HARYANA,GURGAON,1244437.0,60.77,756236.0
2009,HARYANA,HISSAR,1194689.0,69.35,828461.0
2009,HARYANA,KARNAL,1216977.0,66.64,811029.0
2009,HARYANA,KURUKSHETRA,1166684.0,75.04,875454.0
2009,HARYANA,ROHTAK,1274972.0,65.56,835925.0
2009,HARYANA,SIRSA,1309507.0,74.93,981239.0
2009,HARYANA,SONEPAT,1099978.0,64.75,712258.0
2009,HIMACHAL PRADESH,HAMIRPUR,1187377.0,58.85,698739.0
2009,HIMACHAL PRADESH,KANGRA,1200165.0,55.15,661847.0
2009,HIMACHAL PRADESH,MANDI,1112524.0,64.09,713026.0
2009,HIMACHAL PRADESH,SHIMLA,1106608.0,55.73,616678.0
2009,JAMMU & KASHMIR,ANANTNAG,1176223.0,27.1,318726.0
2009,JAMMU & KASHMIR,BARAMULLA,1054496.0,41.84,441234.0
2009,JAMMU & KASHMIR,JAMMU,1719897.0,49.03,843314.0
2009,JAMMU & KASHMIR,LADAKH,152491.0,71.86,109575.0
2009,JAMMU & KASHMIR,SRINAGAR,1106729.0,25.55,282761.0
2009,JAMMU & KASHMIR,UDHAMPUR,1363060.0,44.88,611725.0
2009,JHARKHAND,CHATRA,1037665.0,45.67,473947.0
2009,JHARKHAND,DHANBAD,1806475.0,45.03,813483.0
2009,JHARKHAND,DUMKA,1128361.0,55.13,622012.0
2009,JHARKHAND,GIRIDIH,1346527.0,45.98,619190.0
2009,JHARKHAND,GODDA,1412253.0,56.48,797622.0
2009,JHARKHAND,HAZARIBAGH,1301651.0,53.08,690943.0
2009,JHARKHAND,JAMSHEDPUR,1380279.0,51.12,705568.0
2009,JHARKHAND,KHUNTI,980868.0,52.03,510343.0
2009,JHARKHAND,KODARMA,1390428.0,56.14,780538.0
2009,JHARKHAND,LOHARDAGA,981666.0,53.21,522378.0
2009,JHARKHAND,PALAMU,1417375.0,45.95,651262.0
2009,JHARKHAND,RAJMAHAL,1167993.0,55.18,644500.0
2009,JHARKHAND,RANCHI,1625148.0,44.56,724106.0
2009,JHARKHAND,SINGHBHUM,957406.0,60.57,579926.0
2009,KARNATAKA,BAGALKOT,1363359.0,63.07,859928.0
2009,KARNATAKA,BANGALORE CENTRAL,1901346.0,44.55,846982.0
2009,KARNATAKA,BANGALORE NORTH,2144091.0,46.72,1001657.0
2009,KARNATAKA,BANGALORE RURAL,1904135.0,57.92,1102833.0
2009,KARNATAKA,BANGALORE SOUTH,2031030.0,44.74,908590.0
2009,KARNATAKA,BELAGAVI,1378238.0,54.75,754561.0
2009,KARNATAKA,BELLARY,1401258.0,61.44,860869.0
2009,KARNATAKA,BIDAR,1470507.0,52.99,779241.0
2009,KARNATAKA,BIJAPUR,1373604.0,47.29,649631.0
2009,KARNATAKA,CHAMARAJANAGAR,1433825.0,67.91,973693.0
2009,KARNATAKA,CHIKBALLAPUR,1437155.0,68.09,978610.0
2009,KARNATAKA,CHIKKODI,1284427.0,67.56,867802.0
2009,KARNATAKA,CHITRADURGA,1534169.0,54.49,835945.0
2009,KARNATAKA,DAKSHINA KANNADA,1364641.0,74.45,1015922.0
2009,KARNATAKA,DAVANGERE,1344920.0,67.46,907277.0
2009,KARNATAKA,DHARWAD,1411500.0,56.55,798214.0
2009,KARNATAKA,GULBARGA,1543771.0,49.19,759385.0
2009,KARNATAKA,HAASAN,,69.17435840625227,980348.0
2009,KARNATAKA,HAVERI,1371763.0,63.59,872241.0
2009,KARNATAKA,KOLAR,1340923.0,69.15,927261.0
2009,KARNATAKA,KOPPAL,1363431.0,55.35,754684.0
2009,KARNATAKA,MANDYA,1499744.0,68.79,1031703.0
2009,KARNATAKA,MYSORE,1653991.0,58.88,973878.0
2009,KARNATAKA,RAICHUR,1486326.0,45.9,682264.0
2009,KARNATAKA,SHIMOGA,1435908.0,66.47,954407.0
2009,KARNATAKA,TUMKUR,1388773.0,64.79,899784.0
2009,KARNATAKA,UDUPI CHIKMAGALUR,1224335.0,68.18,834728.0
2009,KARNATAKA,UTTARA KANNADA,1286556.0,59.09,760275.0
2009,KERALA,ALAPPUZHA,1147162.0,79.15,907977.0
2009,KERALA,ALATHUR,1100843.0,75.27,828576.0
2009,KERALA,ATTINGAL,1091432.0,66.25,723045.0
2009,KERALA,BADAGARA,1071171.0,80.55,862844.0
2009,KERALA,CHALAKUDY,1075390.0,73.72,792767.0
2009,KERALA,ERNAKULAM,1023053.0,72.81,744869.0
2009,KERALA,IDUKKI,1062849.0,73.94,785901.0
2009,KERALA,KANNUR,1069725.0,80.75,863832.0
2009,KERALA,KASARAGOD,1113892.0,76.05,847096.0
2009,KERALA,KOLLAM,1108686.0,67.84,752121.0
2009,KERALA,KOTTAYAM,1095242.0,73.76,807820.0
2009,KERALA,KOZHIKODE,1053817.0,75.68,797578.0
2009,KERALA,MALAPPURAM,1019713.0,76.81,783230.0
2009,KERALA,MAVELIKARA,1142993.0,70.32,803802.0
2009,KERALA,PALAKKAD,1074818.0,73.47,789648.0
2009,KERALA,PATHANAMTHITTA,1213370.0,65.7,797154.0
2009,KERALA,PONNANI,997075.0,77.17,769418.0
2009,KERALA,THIRUVANANTHAPURAM,1122047.0,65.74,737641.0
2009,KERALA,THRISSUR,1174161.0,69.48,815862.0
2009,KERALA,WAYANAD,1102097.0,74.74,823694.0
2009,LAKSHADWEEP,LAKSHADWEEP,45983.0,85.9,39498.0
2009,MADHYA PRADESH,BALAGHAT,1339239.0,56.49,756541.0
2009,MADHYA PRADESH,BETUL,1286761.0,49.47,636555.0
2009,MADHYA PRADESH,BHIND,1364411.0,38.39,523791.0
2009,MADHYA PRADESH,BHOPAL,1461714.0,45.07,658840.0
2009,MADHYA PRADESH,CHHINDWARA,1154249.0,71.85,829294.0
2009,MADHYA PRADESH,DAMOH,1357985.0,44.12,599124.0
2009,MADHYA PRADESH,DEWAS,1297313.0,60.35,782928.0
2009,MADHYA PRADESH,DHAR,1197172.0,54.69,654736.0
2009,MADHYA PRADESH,GUNA,1202772.0,54.03,649838.0
2009,MADHYA PRADESH,GWALIOR,1420728.0,41.12,584196.0
2009,MADHYA PRADESH,HOSHANGABAD,1297404.0,54.82,711229.0
2009,MADHYA PRADESH,INDORE,1570094.0,50.76,796910.0
2009,MADHYA PRADESH,JABALPUR,1446345.0,43.8,633493.0
2009,MADHYA PRADESH,KHAJURAHO,1349511.0,43.21,583083.0
2009,MADHYA PRADESH,KHANDWA,1355325.0,59.94,812414.0
2009,MADHYA PRADESH,KHARGONE,1263778.0,60.18,760555.0
2009,MADHYA PRADESH,MANDLA,1528061.0,56.25,859559.0
2009,MADHYA PRADESH,MANDSAUR,1371067.0,55.83,765476.0
2009,MADHYA PRADESH,MORENA,1339897.0,53.04,710666.0
2009,MADHYA PRADESH,RAJGARH,1261062.0,51.57,650344.0
2009,MADHYA PRADESH,RATLAM,1251597.0,50.93,637429.0
2009,MADHYA PRADESH,REWA,1248727.0,48.34,603641.0
2009,MADHYA PRADESH,SAGAR,1185166.0,48.12,570321.0
2009,MADHYA PRADESH,SATNA,1207500.0,54.63,659605.0
2009,MADHYA PRADESH,SHAHDOL,1272377.0,49.46,629372.0
2009,MADHYA PRADESH,SIDHI,1358291.0,49.75,675807.0
2009,MADHYA PRADESH,TIKAMGARH,1209553.0,43.42,525180.0
2009,MADHYA PRADESH,UJJAIN,1253686.0,53.25,667553.0
2009,MADHYA PRADESH,VIDISHA,1233394.0,45.09,556128.0
2009,MAHARASHTRA,AHMEDNAGAR,1517951.0,51.84,786980.0
2009,MAHARASHTRA,AKOLA,1480606.0,49.91,738955.0
2009,MAHARASHTRA,AMRAVATI,1423855.0,51.44,732492.0
2009,MAHARASHTRA,AURANGABAD,1417964.0,51.56,731147.0
2009,MAHARASHTRA,BARAMATI,1593460.0,46.07,734048.0
2009,MAHARASHTRA,BEED,1637239.0,65.6,1073983.0
2009,MAHARASHTRA,BHANDARA - GONDIYA,1450477.0,71.06,1030750.0
2009,MAHARASHTRA,BHIWANDI,1483176.0,39.39,584263.0
2009,MAHARASHTRA,BULDHANA,1382736.0,61.7,853133.0
2009,MAHARASHTRA,CHANDRAPUR,1536352.0,58.48,898515.0
2009,MAHARASHTRA,DHULE,1575225.0,42.53,669906.0
2009,MAHARASHTRA,DINDORI,1432938.0,47.57,681623.0
2009,MAHARASHTRA,GADCHIROLI-CHIMUR,1285387.0,65.14,837247.0
2009,MAHARASHTRA,HATKANANGLE,1458560.0,67.07,978202.0
2009,MAHARASHTRA,HINGOLI,1369774.0,59.68,817467.0
2009,MAHARASHTRA,JALGAON,1549391.0,42.38,656567.0
2009,MAHARASHTRA,JALNA,1426255.0,55.89,797127.0
2009,MAHARASHTRA,KALYAN,1588507.0,34.3,544828.0
2009,MAHARASHTRA,KOLHAPUR,1583030.0,64.93,1027802.0
2009,MAHARASHTRA,LATUR,1509987.0,54.93,829393.0
2009,MAHARASHTRA,MADHA,1558442.0,58.99,919371.0
2009,MAHARASHTRA,MAVAL,1604886.0,44.71,717616.0
2009,MAHARASHTRA,MUMBAI NORTH,1608924.0,42.58,685022.0
2009,MAHARASHTRA,MUMBAI NORTH CENTRAL,1681985.0,39.52,664647.0
2009,MAHARASHTRA,MUMBAI NORTH EAST,1572890.0,42.46,667904.0
2009,MAHARASHTRA,MUMBAI NORTH WEST,1604992.0,44.06,707134.0
2009,MAHARASHTRA,MUMBAI SOUTH,1589811.0,40.36,641571.0
2009,MAHARASHTRA,MUMBAI SOUTH CENTRAL,1515899.0,39.5,598845.0
2009,MAHARASHTRA,NAGPUR,1738920.0,43.44,755369.0
2009,MAHARASHTRA,NANDED,1439015.0,53.83,774590.0
2009,MAHARASHTRA,NANDURBAR,1455543.0,52.64,766240.0
2009,MAHARASHTRA,NASHIK,1448414.0,45.35,656892.0
2009,MAHARASHTRA,OSMANABAD,1608852.0,57.47,924547.0
2009,MAHARASHTRA,PALGHAR,1523061.0,48.1,732587.0
2009,MAHARASHTRA,PARBHANI,1610088.0,54.08,870726.0
2009,MAHARASHTRA,PUNE,1806953.0,40.66,734641.0
2009,MAHARASHTRA,RAIGAD,1359830.0,56.43,767366.0
2009,MAHARASHTRA,RAMTEK,1502900.0,50.88,764712.0
2009,MAHARASHTRA,RATNAGIRI,1252255.0,57.39,718721.0
2009,MAHARASHTRA,RAVER,1418691.0,50.75,720006.0
2009,MAHARASHTRA,SANGLI,1490571.0,52.12,776830.0
2009,MAHARASHTRA,SATARA,1546146.0,52.82,816646.0
2009,MAHARASHTRA,SHIRDI,1317890.0,50.37,663881.0
2009,MAHARASHTRA,SHIRUR,1630466.0,51.44,838728.0
2009,MAHARASHTRA,SHOLAPUR,1594138.0,46.62,743222.0
2009,MAHARASHTRA,THANE,1806803.0,41.5,749873.0
2009,MAHARASHTRA,WARDHA,1408781.0,54.6,769132.0
2009,MAHARASHTRA,YAVATMAL-WASHIM,1554042.0,54.06,840064.0
2009,MANIPUR,INNER MANIPUR,826755.0,70.54,583218.0
2009,MANIPUR,OUTER MANIPUR,909496.0,83.14,756181.0
2009,MEGHALAYA,SHILLONG,771965.0,62.23,480379.0
2009,MEGHALAYA,TURA,505774.0,67.66,342187.0
2009,MIZORAM,MIZORAM,629374.0,51.8,325991.0
2009,NAGALAND,NAGALAND,1321878.0,89.99,1189601.0
2009,NCT OF DELHI,CHANDNI CHOWK,1413535.0,55.21,780445.0
2009,NCT OF DELHI,EAST DELHI,1604795.0,53.43,857406.0
2009,NCT OF DELHI,NEW DELHI,1373146.0,55.71,765018.0
2009,NCT OF DELHI,NORTH EAST DELHI,1677058.0,52.35,877904.0
2009,NCT OF DELHI,NORTH WEST DELHI,1798181.0,47.69,857543.0
2009,NCT OF DELHI,SOUTH DELHI,1542412.0,47.41,731294.0
2009,NCT OF DELHI,WEST DELHI,1687727.0,52.34,883437.0
2009,ODISHA,ASKA,1286194.0,54.57,701880.0
2009,ODISHA,BALASORE,1269342.0,70.29,892262.0
2009,ODISHA,BARGARH,1320274.0,69.65,919625.0
2009,ODISHA,BERHAMPORE,1207552.0,58.87,710923.0
2009,ODISHA,BHADRAK,1372356.0,67.71,929162.0
2009,ODISHA,BHUBANESWAR,1447002.0,49.14,711041.0
2009,ODISHA,BOLANGIR,1443484.0,70.11,1012022.0
2009,ODISHA,CUTTACK,1283576.0,63.38,813499.0
2009,ODISHA,DHENKANAL,1283608.0,66.74,856631.0
2009,ODISHA,JAGATSINGHPUR,1455406.0,67.56,983313.0
2009,ODISHA,JAJPUR,1227088.0,66.59,817108.0
2009,ODISHA,KALAHANDI,1421959.0,68.81,978393.0
2009,ODISHA,KANDHAMAL,1065279.0,66.44,707748.0
2009,ODISHA,KENDRAPARA,1434425.0,68.53,983010.0
2009,ODISHA,KEONJHAR,1265225.0,70.48,891746.0
2009,ODISHA,KORAPUT,1217768.0,62.38,759619.0
2009,ODISHA,MAYURBHANJ,1173650.0,70.27,824754.0
2009,ODISHA,NABARANGPUR,1215653.0,65.14,791935.0
2009,ODISHA,PURI,1322817.0,68.8,910151.0
2009,ODISHA,SAMBALPUR,1233251.0,64.9,800420.0
2009,ODISHA,SUNDARGARH,1248955.0,61.39,766742.0
2009,PUDUCHERRY,PUDUCHERRY,762440.0,79.74,607948.0
2009,PUNJAB,AMRITSAR,1241099.0,65.63,814479.0
2009,PUNJAB,ANANDPUR SAHIB,1338596.0,67.58,904590.0
2009,PUNJAB,BHATINDA,1336790.0,78.41,1048228.0
2009,PUNJAB,FARIDKOT,1288090.0,72.24,930519.0
2009,PUNJAB,FATEHGARH SAHIB,1207556.0,69.41,838145.0
2009,PUNJAB,FEROZEPUR,1342488.0,71.28,956890.0
2009,PUNJAB,GURDASPUR,1318967.0,70.77,933370.0
2009,PUNJAB,HOSHIARPUR,1299234.0,64.9,843208.0
2009,PUNJAB,JALANDHAR,1339842.0,67.15,899664.0
2009,PUNJAB,KHADOOR SAHIB,1340145.0,70.64,946643.0
2009,PUNJAB,LUDHIANA,1309308.0,64.64,846364.0
2009,PUNJAB,PATIALA,1344864.0,69.6,936005.0
2009,PUNJAB,SANGRUR,1251401.0,74.41,931199.0
2009,RAJASTHAN,AJMER,1455339.0,52.99,771160.0
2009,RAJASTHAN,ALWAR,1373384.0,55.53,762694.0
2009,RAJASTHAN,BANSWARA,1457980.0,52.73,768753.0
2009,RAJASTHAN,BARMER,1441456.0,54.47,785199.0
2009,RAJASTHAN,BHARATPUR,1437111.0,39.02,560691.0
2009,RAJASTHAN,BHILWARA,1492687.0,50.54,754457.0
2009,RAJASTHAN,BIKANER,1381203.0,41.25,569804.0
2009,RAJASTHAN,CHITTORGARH,1601444.0,49.63,794800.0
2009,RAJASTHAN,CHURU,1532266.0,52.37,802467.0
2009,RAJASTHAN,DAUSA,1315810.0,63.94,841355.0
2009,RAJASTHAN,GANGANAGAR,1491983.0,60.97,909629.0
2009,RAJASTHAN,JAIPUR,1684541.0,48.26,812901.0
2009,RAJASTHAN,JAIPUR RURAL,1444949.0,47.52,686585.0
2009,RAJASTHAN,JALORE,1520957.0,37.98,577606.0
2009,RAJASTHAN,JHALAWAR,1447157.0,60.25,871864.0
2009,RAJASTHAN,JHUN JHUNU,1432581.0,42.01,601887.0
2009,RAJASTHAN,JODHPUR,1506821.0,45.23,681471.0
2009,RAJASTHAN,KARAULI-DHOLPUR,1303196.0,37.38,487118.0
2009,RAJASTHAN,KOTA,1498971.0,45.48,681806.0
2009,RAJASTHAN,NAGAUR,1486307.0,41.03,609879.0
2009,RAJASTHAN,PALI,1682713.0,42.96,722870.0
2009,RAJASTHAN,RAJSAMAND,1489231.0,39.68,590981.0
2009,RAJASTHAN,SIKAR,1507740.0,48.1,725265.0
2009,RAJASTHAN,TONK,1510047.0,53.12,802111.0
2009,RAJASTHAN,UDAIPUR,1564137.0,48.48,758240.0
2009,SIKKIM,SIKKIM,300584.0,83.75,251751.0
2009,TAMIL NADU,ARAKKONAM,1098607.0,77.65,853116.0
2009,TAMIL NADU,ARANI,1097865.0,76.62,841204.0
2009,TAMIL NADU,CHENNAI CENTRAL,1000705.0,60.99,610352.0
2009,TAMIL NADU,CHENNAI NORTH,1016663.0,64.91,659889.0
2009,TAMIL NADU,CHENNAI SOUTH,1162062.0,62.66,728113.0
2009,TAMIL NADU,CHIDAMBARAM,1126828.0,77.18,869709.0
2009,TAMIL NADU,COIMBATORE,1163781.0,70.81,824047.0
